timestamp_ms,accel_x,accel_y,accel_z,temperatura,humedad,label
534798,9.4627,-1.7124,-2.9267,30.2,68.5,2
534809,9.7597,-0.6754,-2.4094,30.2,68.5,2
534820,9.4986,-1.152,-2.7902,30.2,68.5,2
534831,9.6879,-1.3556,-2.9171,30.2,68.5,2
534842,9.7286,-1.7053,-2.6082,30.2,68.5,2
534853,9.1274,-1.8633,-3.0992,30.2,68.5,2
534864,9.1993,-1.7963,-3.6165,30.2,68.5,2
534875,9.6591,-1.5711,-3.6404,30.2,68.5,2
534886,9.7142,-1.3125,-3.4153,30.2,68.5,2
534897,9.9585,-0.8143,-2.795,30.2,68.5,2
534908,10.0184,-0.3497,-2.383,30.2,68.5,2
534919,9.8196,0.1078,-2.2034,30.2,68.5,2
534930,9.4268,0.5006,-2.4788,30.2,68.5,2
534941,9.137,0.9173,-2.4022,30.2,68.5,2
534952,9.9274,-0.4119,-2.5363,30.2,68.5,2
534963,9.9298,0.0479,-2.4405,30.2,68.5,2
534974,9.616,0.4263,-2.498,30.2,68.5,2
534985,8.9598,0.8383,-2.6585,30.2,68.5,2
534996,8.9454,1.3484,-2.4741,30.2,68.5,2
535007,9.5418,1.6981,-1.7412,30.2,68.5,2
535018,9.2783,2.0286,-1.3053,30.2,68.5,2
535029,9.2184,2.0046,-1.346,30.2,68.5,2
535040,9.1466,1.9064,-1.734,30.2,68.5,2
535051,9.8076,1.7508,-1.3987,30.2,68.5,2
535062,10.1956,1.437,-1.0586,30.2,68.5,2
535073,9.9393,0.9197,-1.3053,30.2,68.5,2
535084,10.2387,0.7089,-1.3556,30.2,68.5,2
535095,9.4196,1.8537,-1.2095,30.2,68.5,2
535106,9.64,1.5041,-1.1544,30.2,68.5,2
535117,10.3704,0.9796,-0.7209,30.2,68.5,2
535128,10.21,0.3209,-1.2813,30.2,68.5,2
535139,10.1477,-0.194,-1.8058,30.2,68.5,2
535150,10.0567,-0.6754,-2.2825,30.2,68.5,2
535161,9.913,-1.1424,-2.395,30.2,68.5,2
535172,9.7549,-1.4298,-2.7998,30.2,68.5,2
535183,9.6998,-1.734,-2.886,30.2,68.5,2
535194,9.3885,-1.7196,-3.5614,30.2,68.5,2
535205,9.3597,-1.734,-3.7362,30.2,68.5,2
535216,9.1873,-1.4945,-3.9015,30.2,68.5,2
535227,9.3262,-1.1855,-3.6213,30.2,68.5,2
535238,9.5849,-1.8226,-3.3075,30.2,68.5,2
535249,9.5298,-1.7987,-3.5997,30.2,68.5,2
535260,9.4699,-1.6142,-3.7793,30.2,68.5,2
535271,9.6064,-1.2622,-3.3746,30.2,68.5,2
535282,9.7286,-0.843,-3.1518,30.2,68.5,2
535293,9.8052,-0.4263,-2.807,30.2,68.5,2
535304,9.5897,-0.2156,-2.8189,30.2,68.5,2
535315,9.3861,0.3209,-3.1279,30.2,68.5,2
535331,9.24,1.7388,-1.528,30.2,68.5,2
535342,9.137,1.9088,-1.243,30.2,68.5,2
535353,9.4148,2.0166,-1.3484,30.2,68.5,2
535364,9.7214,1.9711,-1.2742,30.2,68.5,2
535375,9.901,1.6478,-1.0586,30.2,68.5,2
535386,9.5609,1.8825,-0.9628,30.2,68.5,2
535397,9.2903,1.9208,-1.0634,30.2,68.5,2
535408,9.4388,1.7963,-1.2813,30.2,68.5,2
535419,9.6136,1.6286,-1.5017,30.2,68.5,2
535430,10.2555,1.3867,-1.14,30.2,68.5,2
535441,10.3321,0.982,-0.8957,30.2,68.5,2
535452,10.4279,0.4838,-1.061,30.2,68.5,2
535463,10.0854,-0.1533,-1.8178,30.2,68.5,2
535474,9.7741,-0.5652,-2.316,30.2,68.5,2
535485,9.7477,-1.1017,-2.6537,30.2,68.5,2
535496,9.5465,-1.528,-2.6369,30.2,68.5,2
535507,9.4484,-1.6717,-3.0728,30.2,68.5,2
535518,9.24,-1.7627,-3.3339,30.2,68.5,2
535529,9.6256,-0.9556,-2.6489,30.2,68.5,2
535540,9.6615,-1.3819,-2.6657,30.2,68.5,2
535551,9.5992,-1.5975,-2.6273,30.2,68.5,2
535562,9.6184,-1.7795,-2.8668,30.2,68.5,2
535573,9.41,-1.825,-3.2812,30.2,68.5,2
535584,9.4507,-1.8466,-3.4824,30.2,68.5,2
535595,9.628,-1.5711,-3.456,30.2,68.5,2
535606,9.3142,-1.1712,-3.1447,30.2,68.5,2
535617,9.8076,-0.6778,-2.7806,30.2,68.5,2
535628,9.7358,-0.1461,-2.7207,30.2,68.5,2
535639,9.4819,0.4431,-2.5028,30.2,68.5,2
535650,9.1873,0.6993,-2.6297,30.2,68.5,2
535661,9.0628,1.1041,-2.68,30.2,68.5,2
535672,9.1011,1.5376,-2.2202,30.2,68.5,2
535683,9.8914,0.2658,-2.3184,30.2,68.5,2
535694,9.2448,0.673,-2.4046,30.2,68.5,2
535705,9.1825,0.9221,-2.3759,30.2,68.5,2
535716,9.1705,1.4346,-2.0286,30.2,68.5,2
535727,9.1993,1.7076,-1.7316,30.2,68.5,2
535738,9.2975,1.8993,-1.4897,30.2,68.5,2
535749,9.0939,1.9088,-1.4777,30.2,68.5,2
535760,9.0843,1.8705,-2.0501,30.2,68.5,2
535771,9.4603,1.6334,-1.71,30.2,68.5,2
535782,9.3573,1.7388,-1.8346,30.2,68.6,2
535799,9.7741,1.4729,-2.019,30.2,68.6,2
535810,10.0495,1.0059,-1.4849,30.2,68.6,2
535821,9.0987,1.8322,-1.7124,30.2,68.6,2
535832,9.4651,1.7819,-1.6813,30.2,68.6,2
535843,9.889,1.5376,-1.5041,30.2,68.6,2
535854,10.0279,1.0466,-1.1927,30.2,68.6,2
535865,10.198,0.5964,-1.3771,30.2,68.6,2
535876,10.3369,0.2299,-1.7244,30.2,68.6,2
535887,10.2267,-0.3497,-2.1651,30.2,68.6,2
535898,9.9848,-0.9748,-2.5172,30.2,68.6,2
535909,9.8842,-1.3292,-2.6345,30.2,68.6,2
535920,9.5609,-1.5496,-2.874,30.2,68.6,2
535931,9.1993,-1.6645,-3.2021,30.2,68.6,2
535942,8.8376,-1.7436,-3.6117,30.2,68.6,2
535953,9.0244,-1.6118,-3.8775,30.2,68.6,2
535964,9.4388,-1.4011,-3.7458,30.2,68.6,2
535975,9.4507,-1.6262,-3.1231,30.2,68.6,2
535986,9.0867,-1.6693,-3.6165,30.2,68.6,2
535997,9.2112,-1.5951,-3.7985,30.2,68.6,2
536008,9.4124,-1.4131,-3.6572,30.2,68.6,2
536019,9.6639,-1.0418,-3.365,30.2,68.6,2
536030,9.7453,-0.7544,-3.1471,30.2,68.6,2
536041,9.8771,-0.4119,-2.8118,30.2,68.6,2
536052,9.7693,-0.0503,-2.7183,30.2,68.6,2
536063,9.2663,0.3832,-2.9315,30.2,68.6,2
536074,9.3957,0.776,-2.6058,30.2,68.6,2
536085,9.5226,1.1017,-2.2298,30.2,68.6,2
536096,9.4076,1.5568,-1.4729,30.2,68.6,2
536107,9.5609,1.8322,-1.1424,30.2,68.6,2
536118,9.6232,0.7305,-2.395,30.2,68.6,2
536129,9.6495,1.0802,-1.8106,30.2,68.6,2
536140,9.3861,1.3843,-1.3939,30.2,68.6,2
536151,9.3765,1.655,-1.1352,30.2,68.6,2
536162,9.2232,1.8537,-1.176,30.2,68.6,2
536173,9.3837,1.9735,-1.4322,30.2,68.6,2
536184,9.6998,1.8537,-1.4825,30.2,68.6,2
536195,10.0303,1.7196,-1.1975,30.2,68.6,2
536206,9.9489,1.3436,-1.3628,30.2,68.6,2
536217,9.834,0.97,-1.631,30.2,68.6,2
536228,9.8699,0.5149,-2.1364,30.2,68.6,2
536239,9.6495,0.0647,-2.5627,30.2,68.6,2
536250,9.4771,-0.4551,-2.5675,30.2,68.6,2
536261,10.1884,1.0562,-1.0993,30.2,68.6,2
536272,10.0926,0.6275,-1.8921,30.2,68.6,2
536283,9.9609,0.1317,-2.4142,30.2,68.6,2
536294,9.8124,-0.4622,-2.6872,30.2,68.6,2
536305,9.2496,-1.1089,-2.9866,30.2,68.6,2
536316,8.9526,-1.449,-3.0656,30.2,68.6,2
536327,9.4627,-1.825,-3.1447,30.2,68.6,2
536338,9.6304,-1.8585,-3.2548,30.2,68.6,2
536349,9.5705,-1.7963,-3.3866,30.2,68.6,2
536360,9.4747,-1.6166,-3.3171,30.2,68.6,2
536371,9.9633,-1.2574,-2.7686,30.2,68.6,2
536382,10.083,-0.7113,-2.522,30.2,68.6,2
536393,10.2052,-0.3257,-2.3806,30.2,68.6,2
536404,9.2112,-1.6142,-3.4081,30.2,68.6,2
536415,9.3597,-1.2286,-3.2189,30.2,68.6,2
536426,9.9369,-0.9197,-3.0584,30.2,68.6,2
536437,10.0902,-0.4191,-2.419,30.2,68.6,2
536448,10.1214,-0.1437,-2.1699,30.2,68.6,2
536459,9.7693,0.2371,-2.1699,30.2,68.6,2
536470,9.9585,0.7329,-1.9232,30.2,68.6,2
536481,9.5873,1.1065,-1.5017,30.2,68.6,2
536492,9.3502,1.5184,-1.0323,30.2,68.6,2
536503,9.2663,1.7795,-1.2191,30.2,68.6,2
536514,9.6807,1.9352,-1.3316,30.2,68.6,2
536525,9.6376,1.8921,-1.2909,30.2,68.6,2
536536,9.5968,1.7795,-1.5041,30.2,68.6,2
536547,9.0149,1.7867,-1.6526,30.2,68.6,2
536558,9.5537,1.9448,-1.4322,30.2,68.6,2
536569,9.8603,1.9088,-1.2526,30.2,68.6,2
536580,9.9298,1.8154,-1.0993,30.2,68.6,2
536591,9.9441,1.5017,-1.1304,30.2,68.6,2
536602,10.1405,1.0993,-1.1831,30.2,68.6,2
536613,10.2794,0.6347,-1.5783,30.2,68.6,2
536624,10.1693,0.1102,-1.9448,30.2,68.6,2
536635,9.901,-0.3808,-2.6058,30.2,68.6,2
536646,9.6735,-0.8886,-2.9602,30.2,68.6,2
536657,9.2208,-1.3484,-3.1135,30.2,68.6,2
536668,8.9885,-1.6214,-3.3363,30.2,68.6,2
536679,8.9167,-1.8106,-3.5901,30.2,68.6,2
536690,9.6855,-0.9293,-2.7782,30.2,68.6,2
536701,9.4915,-1.2909,-2.7902,30.2,68.6,2
536712,9.1442,-1.6071,-3.0896,30.2,68.6,2
536723,8.7969,-1.7867,-3.5063,30.2,68.6,2
536734,9.0412,-1.7292,-3.9398,30.2,68.6,2
536745,9.1945,-1.7029,-3.9302,30.2,68.6,2
536756,9.1945,-1.4897,-3.7195,30.2,68.6,2
536767,9.4651,-1.2047,-3.3411,30.2,68.6,2
536778,9.501,-0.776,-3.2069,30.2,68.6,2
536789,9.9824,-0.3353,-3.0273,30.2,68.6,2
536800,9.9489,-0.0048,-2.6393,30.2,68.6,2
536811,9.7118,0.4167,-2.6968,30.2,68.6,2
536822,9.8986,0.9939,-2.1795,30.2,68.6,2
536833,9.9178,1.3604,-1.8274,30.2,68.6,2
536844,10.1046,-0.0479,-2.6633,30.2,68.6,2
536855,9.7884,0.3952,-2.4405,30.2,68.6,2
536866,9.6471,0.7472,-2.3304,30.2,68.6,2
536877,9.3693,1.334,-1.9448,30.2,68.6,2
536888,9.7381,1.516,-1.6765,30.2,68.6,2
536899,9.8459,1.8514,-1.1927,30.2,68.6,2
536910,9.6256,1.8561,-1.1209,30.2,68.6,2
536921,9.6016,1.9519,-1.5113,30.2,68.6,2
536932,9.8914,1.8585,-1.6526,30.2,68.6,2
536943,10.3992,1.54,-1.1185,30.2,68.6,2
536954,10.4183,1.1376,-0.9796,30.2,68.6,2
536965,10.0495,0.6155,-1.6957,30.2,68.6,2
536976,10.1118,0.0431,-2.0142,30.2,68.6,2
536987,10.0998,1.5232,-1.2143,30.2,68.6,2
536998,10.2698,1.0873,-1.3221,30.2,68.6,2
537009,10.0471,0.7089,-1.7771,30.2,68.6,2
537020,10.3082,-0.0096,-2.007,30.2,68.6,2
537031,9.8124,-0.3066,-2.6848,30.2,68.6,2
537042,9.7717,-0.9963,-2.8716,30.2,68.6,2
537053,9.7789,-1.4059,-3.0776,30.2,68.6,2
537064,9.913,-1.94,-3.2333,30.2,68.6,2
537075,10.4686,-1.7053,-2.9602,30.2,68.6,2
537086,10.0878,-1.8058,-2.9938,30.2,68.6,2
537097,9.3645,-1.6478,-3.0537,30.2,68.6,2
537108,9.501,-1.5041,-2.9363,30.2,68.6,2
537119,9.3789,-1.0059,-2.7782,30.2,68.6,2
537130,9.3262,-1.9184,-3.2716,30.2,68.6,2
537141,8.9765,-1.6095,-3.3961,30.2,68.6,2
537152,8.8759,-1.2095,-3.3818,30.2,68.6,2
537163,8.8807,-0.6754,-3.3578,30.2,68.6,2
537174,8.6484,-0.1413,-3.7243,30.2,68.6,2
537185,9.0077,0.6107,-3.6955,30.2,68.6,2
537196,9.4867,1.2813,-3.183,30.2,68.6,2
537207,9.5873,1.6789,-2.5507,30.2,68.6,2
537218,10.0615,1.849,-1.6382,30.2,68.6,2
537229,10.2315,1.6861,-0.8718,30.2,68.6,2
537240,9.7908,1.2358,-0.6562,30.2,68.6,2
537251,9.0077,0.6514,-0.17,30.2,68.6,2
537262,8.8807,0.6347,-0.0192,30.2,68.6,2
537273,9.8866,1.3364,-0.9796,30.2,68.6,2
537284,9.5968,1.3652,-0.3329,30.2,68.6,2
537295,9.1897,1.5089,-0.2227,30.2,68.6,2
537306,9.3717,1.3628,0.1293,30.2,68.6,2
537317,9.7621,1.3221,0.4167,30.2,68.6,2
537333,9.8483,-0.1102,-1.3436,30.2,68.6,2
537344,9.6591,-0.764,-2.2393,30.2,68.6,2
537355,9.628,-1.0107,-2.9076,30.2,68.6,2
537366,9.6495,-1.3221,-3.1854,30.2,68.6,2
537377,9.5418,-1.5639,-3.3267,30.2,68.6,2
537388,9.2041,-1.7364,-3.2524,30.2,68.6,2
537399,9.149,-1.8011,-3.1399,30.2,68.6,2
537410,9.5705,-1.8945,-2.9507,30.2,68.6,2
537421,9.3047,-1.1376,-2.9387,30.2,68.6,2
537432,9.1777,-1.4538,-2.5746,30.2,68.6,2
537443,9.1274,-1.8537,-3.1614,30.2,68.6,2
537454,8.9334,-2.007,-3.3315,30.2,68.6,2
537465,8.9406,-1.8921,-3.8201,30.2,68.6,2
537476,8.8568,-1.8082,-4.2536,30.2,68.6,2
537487,9.5849,-1.4179,-3.8344,30.2,68.6,2
537498,9.6136,-0.9412,-3.6356,30.2,68.6,2
537509,9.798,-0.57,-3.4991,30.2,68.6,2
537520,9.9058,-0.079,-3.3985,30.2,68.6,2
537531,9.889,0.3185,-3.0129,30.2,68.6,2
537542,10.1214,0.8359,-2.5938,30.2,68.6,2
537553,10.1597,1.3891,-2.1148,30.2,68.6,2
537564,9.695,-0.2299,-3.7698,30.2,68.6,2
537575,9.925,0.2658,-3.3195,30.2,68.6,2
537586,10.0591,0.7233,-2.795,30.2,68.6,2
537597,10.0279,1.1975,-2.4621,30.2,68.6,2
537608,10.1022,1.552,-1.8777,30.2,68.6,2
537619,9.9992,1.9256,-1.2789,30.2,68.6,2
537630,9.8483,2.0885,-1.0083,30.2,68.6,2
537641,10.0687,2.0693,-0.8574,30.2,68.6,2
537652,10.0782,2.0909,-0.6706,30.2,68.6,2
537663,9.798,2.0334,-0.7808,30.2,68.6,2
537674,9.834,1.6502,-0.8814,30.2,68.6,2
537685,9.7789,1.4921,-0.9508,30.2,68.6,2
537696,10.0735,1.0514,-1.2095,30.2,68.6,2
537707,9.9034,2.0621,-1.3795,30.2,68.6,2
537718,10.0375,1.8825,-1.1568,30.2,68.6,2
537729,9.5897,1.5783,-1.2047,30.2,68.6,2
537740,9.3981,1.0754,-1.4346,30.2,68.6,2
537751,9.6735,0.5509,-1.7867,30.2,68.6,2
537762,9.446,-0.0719,-2.601,30.2,68.6,2
537773,9.1729,-0.594,-0.0006,30.2,68.6,2
537784,9.3478,-0.3233,-2.7662,30.2,68.7,2
537801,9.1657,-0.7904,-2.9099,30.2,68.7,2
537812,9.0556,-1.3676,-2.9171,30.2,68.7,2
537823,9.1849,-1.7268,-3.3794,30.2,68.7,2
537834,9.5609,-1.746,-3.3937,30.2,68.7,2
537845,9.7262,-1.7867,-3.5087,30.2,68.7,2
537856,8.8927,-1.5232,-3.0728,30.2,68.7,2
537867,8.8041,-1.7196,-3.3602,30.2,68.7,2
537878,9.252,-1.8011,-3.3985,30.2,68.7,2
537889,9.6926,-1.7388,-3.2309,30.2,68.7,2
537900,9.5873,-1.5568,-3.3961,30.2,68.7,2
537911,9.8459,-1.2622,-2.9483,30.2,68.7,2
537922,10.3968,-0.879,-2.6848,30.2,68.7,2
537933,10.4207,-0.3329,-2.1076,30.2,68.7,2
537944,10.0854,-0.0503,-2.3567,30.2,68.7,2
537955,10.0663,0.5341,-2.6633,30.2,68.7,2
537966,9.9705,1.1161,-2.2777,30.2,68.7,2
537977,9.7621,1.5376,-1.7316,30.2,68.7,2
537988,9.2376,1.813,-1.6502,30.2,68.7,2
537999,10.0639,0.5772,-2.6393,30.2,68.7,2
538010,9.9872,1.0802,-2.1795,30.2,68.7,2
538021,9.8675,1.5017,-1.8873,30.2,68.7,2
538032,10.0112,1.8154,-1.243,30.2,68.7,2
538043,9.6136,1.9855,-1.1736,30.2,68.7,2
538054,9.3549,2.0118,-1.3244,30.2,68.7,2
538065,9.4507,1.9112,-1.2694,30.2,68.7,2
538076,9.501,1.734,-1.1161,30.2,68.7,2
538087,9.2975,1.3819,-1.4011,30.2,68.7,2
538098,9.5921,1.0466,-1.4969,30.2,68.7,2
538109,10.0279,0.491,-1.6957,30.2,68.7,2
538120,9.9729,-0.1677,-2.1986,30.2,68.7,2
538131,9.7046,-0.582,-2.7447,30.2,68.7,2
538142,9.616,1.0849,-1.4346,30.2,68.7,2
538153,10.1645,0.4742,-1.5592,30.2,68.7,2
538164,10.2076,-0.0479,-1.7987,30.2,68.7,2
538175,9.8603,-0.5365,-2.3663,30.2,68.7,2
538186,10.1214,-0.9269,-2.7998,30.2,68.7,2
538197,9.9657,-1.2358,-2.7231,30.2,68.7,2
538208,9.5034,-1.7292,-2.8429,30.2,68.7,2
538219,9.2711,-1.9615,-3.3075,30.2,68.7,2
538230,9.5968,-1.8058,-3.1638,30.2,68.7,2
538241,9.6687,-1.5352,-3.4943,30.2,68.7,2
538252,10.083,-1.346,-3.1854,30.2,68.7,2
538263,10.2148,-1.164,-2.7112,30.2,68.7,2
538274,10.095,-0.8526,-2.4286,30.2,68.7,2
538285,9.8723,-0.7017,-2.213,30.2,68.7,2
538296,9.8675,-1.4586,-3.2979,30.2,68.7,2
538307,9.8771,-1.1903,-3.1518,30.2,68.7,2
538318,9.9321,-0.9867,-2.9315,30.2,68.7,2
538329,9.8603,-0.7784,-2.7303,30.2,68.7,2
538340,10.0591,-0.4814,-2.6154,30.2,68.7,2
538351,9.9345,-0.0838,-2.4765,30.2,68.7,2
538362,9.7046,0.4024,-2.1555,30.2,68.7,2
538373,9.6974,0.843,-2.122,30.2,68.7,2
538384,9.901,0.9293,-1.5855,30.2,68.7,2
538395,9.7573,1.267,-1.1281,30.2,68.7,2
538406,9.3693,1.4586,-0.788,30.2,68.7,2
538417,8.8424,1.8274,-0.9388,30.2,68.7,2
538428,8.7562,2.0142,-1.2502,30.2,68.7,2
538439,9.707,1.0275,-1.0825,30.2,68.7,2
538450,9.216,1.2526,-0.8359,30.2,68.7,2
538461,8.5215,1.3149,-0.8407,30.2,68.7,2
538472,8.2532,1.7388,-1.2023,30.2,68.7,2
538483,8.2676,1.7987,-1.3867,30.2,68.7,2
538494,7.9467,1.6765,-1.643,30.2,68.7,2
538505,8.0377,1.6621,-2.1028,30.2,68.7,2
538516,8.2652,1.4155,-2.3016,30.2,68.7,2
538527,8.3658,1.1616,-2.898,30.2,68.7,2
538538,8.4927,0.8622,-3.3051,30.2,68.7,2
538549,8.6412,0.7808,-3.8057,30.2,68.7,2
538560,8.8807,0.6035,-4.4212,30.2,68.7,2
538571,9.1993,0.103,-4.5457,30.2,68.7,2
538582,8.3586,1.0107,-3.2644,30.2,68.7,2
538593,8.4712,0.9652,-3.7841,30.2,68.7,2
538604,8.7658,0.8838,-4.1146,30.2,68.7,2
538615,8.6987,0.4814,-4.6894,30.2,68.7,2
538626,9.0963,0.0335,-4.7852,30.2,68.7,2
538637,9.6783,-0.467,-4.4667,30.2,68.7,2
538648,9.7741,-0.6083,-4.0739,30.2,68.7,2
538659,10.3393,-0.5556,-3.638,30.2,68.7,2
538670,11.0961,-0.5532,-3.1734,30.2,68.7,2
538681,11.817,-0.4694,-2.5627,30.2,68.7,2
538692,12.1811,-0.776,-1.8537,30.2,68.7,2
538703,12.1092,-0.8311,-1.1041,30.2,68.7,2
538714,12.2409,-0.4982,-0.1605,30.2,68.7,2
538725,11.4697,-0.2491,-2.3543,30.2,68.7,2
538736,11.647,-0.1341,-1.6909,30.2,68.7,2
538747,11.7667,-0.3497,-0.9197,30.2,68.7,2
538758,11.7595,-0.4407,0.0,30.2,68.7,2
538769,11.1225,-0.2635,0.1461,30.2,68.7,2
538780,10.7201,-0.297,0.2251,30.2,68.7,2
538791,9.9609,-0.1844,-0.2395,30.2,68.7,2
538802,9.1993,-0.1102,-0.3425,30.2,68.7,2
538813,8.7442,-0.1102,-0.7449,30.2,68.7,2
538824,8.2963,-0.0527,-1.1161,30.2,68.7,2
538835,8.0952,0.1509,-1.746,30.2,68.7,2
538846,7.8964,0.4119,-2.4094,30.2,68.7,2
538857,8.0521,0.7904,-3.1518,30.2,68.7,2
538868,8.4951,0.0335,-1.0059,30.2,68.7,2
538879,8.076,0.1461,-1.7172,30.2,68.7,2
538890,7.7503,0.3042,-2.3711,30.2,68.7,2
538901,7.8389,0.6179,-3.0105,30.2,68.7,2
538912,8.0856,0.9532,-3.4824,30.2,68.7,2
538923,8.4736,0.8407,-3.8727,30.2,68.7,2
538934,8.773,0.6419,-4.3709,30.2,68.7,2
538945,8.8975,0.4359,-4.8379,30.2,68.7,2
538956,9.1993,0.1748,-5.2331,30.2,68.7,2
538967,9.6663,0.0766,-5.1637,30.2,68.7,2
538978,9.8507,-0.0575,-4.735,30.2,68.7,2
538989,10.1094,-0.2179,-4.2536,30.2,68.7,2
539000,10.3153,-0.57,-3.9781,30.2,68.7,2
539011,9.3262,-0.1653,-5.0391,30.2,68.7,2
539022,9.6974,-0.1557,-4.6272,30.2,68.7,2
539033,10.107,-0.1748,-4.3326,30.2,68.7,2
539044,10.6794,-0.3976,-4.6894,30.2,68.7,2
539055,9.8052,0.879,-3.1518,30.2,68.7,2
539066,7.8844,-1.8633,-3.9087,30.2,68.7,2
539077,11.5488,-0.2922,-2.0597,30.2,68.7,2
539088,10.8327,-0.5149,-2.8165,30.2,68.7,2
539099,10.9716,-0.7089,-2.8525,30.2,68.7,2
539110,10.7704,0.0287,-2.4741,30.2,68.7,2
539121,10.0375,-0.6251,-3.3243,30.2,68.7,2
539132,10.0926,-0.0024,-2.4142,30.2,68.7,2
539143,9.7046,0.4982,-2.486,30.2,68.7,2
539154,10.1261,-0.5628,-2.8549,30.2,68.7,2
539165,9.5825,-0.4263,-2.7471,30.2,68.7,2
539176,9.9441,-0.5341,-2.4381,30.2,68.7,2
539187,9.5777,0.4886,-2.2417,30.2,68.7,2
539198,9.5106,0.4742,-2.2274,30.2,68.7,2
539209,9.2807,0.6467,-2.0525,30.2,68.7,2
539220,9.9178,0.2371,-1.7268,30.2,68.7,2
539231,9.8747,0.0599,-1.5639,30.2,68.7,2
539242,9.6328,0.6778,-1.8657,30.2,68.7,2
539253,9.4052,1.0562,-1.7915,30.2,68.7,2
539264,9.3741,1.2454,-2.2489,30.2,68.7,2
539275,9.2927,1.3987,-2.2369,30.2,68.7,2
539286,9.4412,0.7089,-2.4717,30.2,68.7,2
539297,9.3645,1.1304,-1.5544,30.2,68.7,2
539308,9.319,1.2837,-1.8729,30.2,68.7,2
539319,9.2591,1.5472,-2.1747,30.2,68.7,2
539335,9.0508,1.0227,-3.0081,30.2,68.7,2
539346,9.1945,-0.206,-3.3626,30.2,68.7,2
539357,9.2496,-0.6682,-3.4033,30.2,68.7,2
539368,9.3933,-0.7784,-3.4967,30.2,68.7,2
539379,9.5106,-0.5916,-3.547,30.2,68.7,2
539390,9.7669,-0.3497,-3.729,30.2,68.7,2
539401,9.9513,-0.4527,-3.9757,30.2,68.7,2
539412,10.3297,-1.0562,-3.3602,30.2,68.7,2
539423,10.7824,-0.9987,-2.898,30.2,68.7,2
539434,9.5777,-1.0011,-3.7434,30.2,68.7,2
539445,9.5442,-0.6706,-4.0093,30.2,68.7,2
539456,9.992,-0.4024,-4.0069,30.2,68.7,2
539467,10.5525,-0.788,-3.0848,30.2,68.7,2
539478,10.6459,-0.7353,-3.0824,30.2,68.7,2
539489,10.8782,-0.5077,-3.1087,30.2,68.7,2
539500,10.8638,0.1078,-2.886,30.2,68.7,2
539511,10.7872,0.9341,-2.2465,30.2,68.7,2
539522,10.5525,1.2885,-1.7244,30.2,68.7,2
539533,10.0447,1.2167,-1.5017,30.2,68.7,2
539544,10.1525,1.1999,-1.0706,30.2,68.7,2
539555,9.7046,1.2718,-0.8215,30.2,68.7,2
539566,9.5921,1.5472,-0.7377,30.2,68.7,2
539577,10.0782,1.516,-1.6502,30.2,68.7,2
539588,10.004,1.2406,-1.2502,30.2,68.7,2
539599,9.8459,1.231,-0.9436,30.2,68.7,2
539610,9.6064,1.4011,-0.7832,30.2,68.7,2
539621,9.4603,1.5711,-0.8526,30.2,68.7,2
539632,9.3837,1.5927,-0.9652,30.2,68.7,2
539643,9.3597,1.3915,-0.8718,30.2,68.7,2
539654,9.331,1.0658,-0.8838,30.2,68.7,2
539665,9.149,0.6323,-1.231,30.2,68.7,2
539676,8.9167,0.0814,-1.6526,30.2,68.7,2
539687,8.9023,0.2443,-2.0022,30.2,68.7,2
539698,8.6604,0.2635,-2.6034,30.2,68.7,2
539709,8.6987,-0.0647,-2.9387,30.2,68.7,2
539720,8.8568,0.6826,-1.2574,30.2,68.7,2
539731,8.8017,0.3473,-1.7244,30.2,68.7,2
539742,8.7801,0.582,-2.1316,30.2,68.7,2
539753,8.9167,0.5485,-2.3639,30.2,68.7,2
539764,8.967,0.3018,-2.8357,30.2,68.7,2
539775,9.1011,-0.5604,-2.9986,30.2,68.7,2
539786,9.1538,-0.0814,-2.6872,30.2,68.9,2
539803,9.1825,0.0168,-2.9171,30.2,68.9,2
539814,9.2591,0.0192,-3.2357,30.2,68.9,2
539825,9.5513,-0.4742,-3.3626,30.2,68.9,2
539836,9.6711,-1.4155,-3.4057,30.2,68.9,2
539847,9.7429,-1.2742,-3.4153,30.2,68.9,2
539858,9.5465,0.4982,-2.3519,30.2,68.9,2
539869,9.2951,0.2179,-2.5627,30.2,68.9,2
539880,9.4675,-0.4,-2.8405,30.2,68.9,2
539891,9.6519,-1.3484,-2.886,30.2,68.9,2
539902,9.3885,-1.1951,-3.1016,30.2,68.9,2
539913,9.0675,-0.7065,-3.6716,30.2,68.9,2
539924,8.9071,-0.6467,-4.0907,30.2,68.9,2
539935,9.3478,-0.7999,-4.2631,30.2,68.9,2
539946,9.7525,-0.9963,-3.7913,30.2,68.9,2
539957,9.7621,-1.1903,-3.3937,30.2,68.9,2
539968,9.8771,-0.6658,-3.365,30.2,68.9,2
539979,9.9106,-0.3209,-3.456,30.2,68.9,2
539990,9.9777,0.2419,-3.3219,30.2,68.9,2
540001,9.2232,-0.879,-3.8512,30.2,68.9,2
540012,9.4939,-1.1017,-3.4392,30.2,68.9,2
540023,9.5154,-0.5509,-3.4704,30.2,68.9,2
540034,9.6831,-0.364,-3.2045,30.2,68.9,2
540045,9.8459,-0.091,-3.377,30.2,68.9,2
540056,10.0136,0.0168,-3.0776,30.2,68.9,2
540067,9.9441,-0.0886,-2.7399,30.2,68.9,2
540078,9.9226,0.2994,-2.5435,30.2,68.9,2
