timestamp_ms,accel_x,accel_y,accel_z,temperatura,humedad,label
82162,9.604,-0.5389,-2.51,29.9,69.0,1
82173,9.5729,-0.5461,-2.3232,29.9,69.0,1
82184,9.8986,-0.5964,-2.7854,29.9,69.0,1
82195,9.695,-0.5006,-2.7279,29.9,69.0,1
82211,9.331,-0.3137,-2.1723,29.9,69.0,1
82222,9.1825,-0.17,-2.1483,29.9,69.0,1
82233,9.2591,0.0958,-1.9112,29.9,69.0,1
82244,9.3765,0.1748,-1.7795,29.9,69.0,1
82255,9.3526,0.4263,-1.8681,29.9,69.0,1
82266,9.4723,0.6371,-1.8705,29.9,69.0,1
82277,9.5585,0.6227,-2.1459,29.9,69.0,1
82288,9.6471,0.7664,-1.904,29.9,69.0,1
82299,9.6256,0.8622,-2.1555,29.9,69.0,1
82310,9.7477,0.697,-2.3567,29.9,69.0,1
82321,9.628,0.6467,-2.1962,29.9,69.0,1
82332,9.6591,0.8023,-2.0645,29.9,69.0,1
82343,9.6376,0.6347,-2.3256,29.9,69.0,1
82354,9.7334,0.6874,-2.1819,29.9,69.0,1
82365,9.7238,0.6467,-2.4956,29.9,69.0,1
82376,9.8004,0.5053,-2.5555,29.9,69.0,1
82387,9.7381,0.2156,-2.807,29.9,69.0,1
82398,9.9058,0.2227,-2.6465,29.9,69.0,1
82409,10.0327,-0.1629,-2.8046,29.9,69.0,1
82420,9.9944,-0.3545,-2.7231,29.9,69.0,1
82431,9.8268,-0.376,-2.8836,29.9,69.0,1
82442,9.9729,-0.5245,-2.6249,29.9,69.0,1
82453,9.81,-0.6682,-2.6561,29.9,69.0,1
82464,9.9609,-0.2922,-2.6992,29.9,69.0,1
82475,9.9729,-0.4359,-2.8405,29.9,69.0,1
82486,9.9369,-0.6323,-2.8094,29.9,69.0,1
82497,9.6711,-0.5604,-2.7878,29.9,69.0,1
82508,9.7286,-0.5269,-2.2537,29.9,69.0,1
82519,9.4268,-0.5509,-2.3304,29.9,69.0,1
82530,9.3023,-0.3808,-2.1507,29.9,69.0,1
82541,9.2208,-0.1317,-2.2872,29.9,69.0,1
82552,9.2807,-0.0144,-1.9256,29.9,69.0,1
82563,9.2568,0.1772,-1.8298,29.9,69.0,1
82574,9.4316,0.3185,-1.7795,29.9,69.0,1
82585,9.3334,0.4718,-1.9687,29.9,69.0,1
82596,9.4771,0.7065,-1.849,29.9,69.0,1
82607,9.6016,0.8478,-1.9687,29.9,69.0,1
