timestamp_ms,accel_x,accel_y,accel_z,temperatura,humedad,label
266251,9.6088,0.1078,-2.3902,30.3,67.7,0
266262,9.6064,0.1102,-2.3232,30.3,67.7,0
266273,9.6232,0.1653,-2.3423,30.3,67.7,0
266284,9.5944,0.1413,-2.3327,30.3,67.7,0
266295,9.6208,0.1269,-2.3687,30.3,67.7,0
266306,9.6016,0.1533,-2.3615,30.3,67.7,0
266317,9.6352,0.1629,-2.3375,30.3,67.7,0
266328,9.6304,0.1605,-2.3423,30.3,67.7,0
266339,9.6471,0.1293,-2.3399,30.3,67.7,0
266350,9.5968,0.182,-2.3016,30.3,67.7,0
266361,9.5873,0.1677,-2.292,30.3,67.7,0
266372,9.6112,0.1485,-2.3902,30.3,67.7,0
266383,9.64,0.1341,-2.3591,30.3,67.7,0
266394,9.64,0.1461,-2.3902,30.3,67.7,0
266405,9.6112,0.1293,-2.304,30.3,67.7,0
266416,9.5992,0.1557,-2.3495,30.3,67.7,0
266427,9.6184,0.1772,-2.4262,30.3,67.7,0
266438,9.6208,0.1245,-2.328,30.3,67.7,0
266449,9.6016,0.1509,-2.3806,30.3,67.7,0
266460,9.6328,0.1485,-2.3256,30.3,67.7,0
266471,9.6208,0.1126,-2.3136,30.3,67.7,0
266482,9.6232,0.1748,-2.383,30.3,67.7,0
266493,9.5657,0.1245,-2.3519,30.3,67.7,0
266504,9.6328,0.1605,-2.3543,30.3,67.7,0
266515,9.616,0.1174,-2.3591,30.3,67.7,0
266526,9.6088,0.115,-2.3256,30.3,67.7,0
266537,9.6232,0.1365,-2.3375,30.3,67.7,0
266548,9.5921,0.1677,-2.328,30.3,67.7,0
266559,9.6232,0.17,-2.3543,30.3,67.7,0
266570,9.6256,0.1245,-2.3208,30.3,67.7,0
266581,9.5921,0.1557,-2.3783,30.3,67.7,0
266592,9.6423,0.1269,-2.3567,30.3,67.7,0
266603,9.5921,0.1341,-2.3615,30.3,67.7,0
266614,9.6447,0.1317,-2.3974,30.3,67.7,0
266625,9.5825,0.1509,-2.316,30.3,67.7,0
266636,9.6376,0.1605,-2.3208,30.3,67.7,0
266647,9.5801,0.1533,-2.316,30.3,67.7,0
266658,9.6376,0.1724,-2.3759,30.3,67.7,0
266669,9.6088,0.1533,-2.4142,30.3,67.7,0
266680,9.6328,0.1174,-2.3591,30.3,67.7,0
266691,9.6064,0.1772,-2.2753,30.3,67.7,0
266702,9.5897,0.1293,-2.3806,30.3,67.7,0
266713,9.6591,0.1293,-2.2729,30.3,67.7,0
266724,9.6567,0.1964,-2.3423,30.3,67.7,0
266735,9.6304,0.1389,-2.3495,30.3,67.7,0
266746,9.6256,0.1461,-2.3783,30.3,67.7,0
266757,9.628,0.1317,-2.3232,30.3,67.7,0
266768,9.6112,0.1054,-2.3232,30.3,67.7,0
266779,9.6423,0.1581,-2.3998,30.3,67.7,0
266790,9.616,0.1653,-2.3663,30.3,67.7,0
266801,9.6208,0.1581,-2.2872,30.3,67.7,0
266812,9.6591,0.1293,-2.3854,30.3,67.7,0
266823,9.6447,0.1605,-2.3663,30.3,67.7,0
266834,9.6184,0.1653,-2.3423,30.3,67.7,0
266845,9.6088,0.1317,-2.3615,30.3,67.7,0
266856,9.6256,0.1198,-2.3327,30.3,67.7,0
